Unnamed: 0,line_number,line,isLOI,is_keyword,length,is_regular_expression,is_mathematical_calculation,is_collection_manipulation,is_string_manipulation,is_bit_manipulation,is_variable_assignment
2959,30,pos += 1,0,0,8,0,1,0,0,0,1
2960,31,return intervals,0,1,16,0,0,0,0,0,0
2961,35,"print (s.merge([[5, 10],[1,3],[2,6],[8,10],[15,18]]))",0,0,53,0,0,0,0,0,0
2962,0,from inline import Here,0,1,23,0,0,0,0,0,0
2963,2,"def multiply(self, num1: str, num2: str) -> str:",0,1,48,0,1,0,0,0,0
2964,3,"if ""0"" in [num1, num2]:",0,1,23,0,0,0,0,0,0
2965,4,"return ""0""",0,1,10,0,0,0,0,0,0
2966,6,res = [0] * (len(num1) + len(num2)),0,0,35,0,1,0,0,0,1
2967,9,"num1, num2 = num1[::-1], num2[::-1]",0,0,35,0,1,0,0,0,1
2968,10,for i1 in range(len(num1)):,0,1,27,0,0,0,0,0,0
2969,11,for i2 in range(len(num2)):,0,1,27,0,0,0,0,0,0
2970,12,digit = int(num1[i1]) * int(num2[i2]),0,0,37,0,1,0,0,0,1
2971,13,res[i1 + i2] += digit,0,0,21,0,1,0,0,0,1
2972,14,res[i1 + i2 + 1] += res[i1 + i2] // 10,0,0,38,0,1,0,0,0,1
2973,15,res[i1 + i2] = res[i1 + i2] % 10,0,0,32,0,1,0,0,0,1
2974,17,"res, beg = res[::-1], 0",0,0,23,0,1,0,0,0,1
2975,18,while beg < len(res) and res[beg] == 0:,0,1,39,0,0,0,0,0,0
2976,19,beg += 1,0,0,8,0,1,0,0,0,1
2977,21,"    return """".join(res)
",0,1,24,0,0,0,1,0,0
2978,0,import sys,0,1,10,0,0,0,0,0,0
2979,1,from inline import Here,0,1,23,0,0,0,0,0,0
2980,7,"ex = [-1, -1, 2]",0,0,16,0,1,0,0,0,1
2981,9,class sol:,0,1,10,0,0,0,0,0,0
2982,10,"def threeSum(self, nums: list[int]) -> list[list[int]]:",0,1,55,0,1,0,0,0,0
2983,11,res = [],0,0,8,0,0,0,0,0,1
2984,12,nums.sort(),0,0,11,0,0,1,0,0,0
2985,14,"for i, a in enumerate(nums):",0,1,28,0,0,0,0,0,0
2986,16,if a > 0:,0,1,9,0,0,0,0,0,0
2987,17,break,0,1,5,0,0,0,0,0,0
2988,19,if i > 0 and a == nums[i - 1]:,0,1,30,0,1,0,0,0,0
2989,20,continue,0,1,8,0,0,0,0,0,0
2990,22,"l, r = i + 1, len(nums) - 1",0,0,27,0,1,0,0,0,1
2991,23,while l < r:,0,1,12,0,0,0,0,0,0
2992,24,threeSum = a + nums[l] + nums[r],0,0,32,0,1,0,0,0,1
2993,25,if threeSum > 0:,0,1,16,0,0,0,0,0,0
2994,26,r -= 1,0,0,6,0,1,0,0,0,1
2995,27,elif threeSum < 0:,0,1,18,0,0,0,0,0,0
2996,28,l += 1,0,0,6,0,1,0,0,0,1
2997,29,else:,0,1,5,0,0,0,0,0,0
2998,30,"res.append([a, nums[l], nums[r]])",0,0,33,0,0,1,0,0,0
2999,31,check = a + nums[l] + nums[r],0,0,29,0,1,0,0,0,1
3000,32,l += 1,0,0,6,0,1,0,0,0,1
3001,33,r -= 1,0,0,6,0,1,0,0,0,1
3002,34,while nums[l] == nums[l - 1] and l < r:,0,1,39,0,1,0,0,0,0
3003,35,l += 1,0,0,6,0,1,0,0,0,1
3004,36,return res,0,1,10,0,0,0,0,0,0
3005,38,obj = sol(),0,0,11,0,0,0,0,0,1
3006,39,trio = obj.threeSum(ex),1,0,23,0,0,0,0,0,1
3007,41,"print(trio)
",0,0,12,0,0,0,0,0,0
3008,0,from inline import Here,0,1,23,0,0,0,0,0,0
3009,2,def value_is_list(my_list):,0,1,27,0,0,0,0,0,0
3010,4,checked_list = [],0,0,17,0,0,0,0,0,1
3011,5,for item in my_list:,0,1,20,0,0,0,0,0,0
3012,6,"if isinstance(item, dict):",0,1,26,0,0,0,0,0,0
3013,7,checked_list.append(sort_json_policy_dict(item)),0,0,48,0,0,1,0,0,0
3014,8,"elif isinstance(item, list):",0,1,28,0,0,0,0,0,0
3015,9,checked_list.append(value_is_list(item)),0,0,40,0,0,1,0,0,0
3016,10,else:,0,1,5,0,0,0,0,0,0
3017,11,checked_list.append(item),0,0,25,0,0,1,0,0,0
3018,15,"checked_list.sort(key=lambda x: sorted(x.items()) if isinstance(x, dict) else x)",1,1,80,0,0,1,0,0,1
3019,19,"    return checked_list
",0,1,24,0,0,0,0,0,0
3020,0,import sys,0,1,10,0,0,0,0,0,0
3021,1,from inline import Here,0,1,23,0,0,0,0,0,0
3022,6,class ListNode:,0,1,15,0,0,0,0,0,0
3023,7,"def __init__(self, x):",0,1,22,0,0,0,0,0,0
3024,8,self.val = x,0,0,12,0,0,0,0,0,1
3025,9,self.next = None,0,0,16,0,0,0,0,0,1
3026,12,Root = ListNode(1),0,0,18,0,0,0,0,0,1
3027,13,Root.next = ListNode(2),0,0,23,0,0,0,0,0,1
3028,14,Root.next.next = Root,0,0,21,0,0,0,0,0,1
3029,16,Root2 = ListNode(1),0,0,19,0,0,0,0,0,1
3030,17,Root2.next = ListNode(2),0,0,24,0,0,0,0,0,1
3031,18,Root2.next.next = ListNode(3),0,0,29,0,0,0,0,0,1
3032,20,class Solution:,0,1,15,0,0,0,0,0,0
3033,21,"def hasCycle(self, head: ListNode) -> bool:",0,1,43,0,1,0,0,0,0
3034,22,"slow, fast = head, head",0,1,23,0,0,0,0,0,1
3035,24,while fast and fast.next:,0,1,25,0,0,0,0,0,0
3036,25,slow = slow.next,0,0,16,0,0,0,0,0,1
3037,26,fast = fast.next.next,0,1,21,0,0,0,0,0,1
3038,27,if slow == fast:,0,1,16,0,0,0,0,0,0
3039,28,x = slow,0,0,8,0,0,0,0,0,1
3040,29,return True,0,1,11,0,0,0,0,0,0
3041,30,return False,0,1,12,0,0,0,0,0,0
3042,32,obj = Solution(),0,0,16,0,0,0,0,0,1
3043,0,from inline import Here,0,1,23,0,0,0,0,0,0
3044,1,from typing import List,0,1,23,0,0,0,0,0,0
3045,3,"def shiftGrid(self, grid: List[List[int]], k: int) -> List[List[int]]:",0,1,70,0,1,0,0,0,0
3046,4,"M, N = len(grid), len(grid[0])",0,0,30,0,0,0,0,0,1
3047,6,"def posToVal(r, c):",0,1,19,0,0,0,0,0,0
3048,7,return r * N + c,0,1,16,0,1,0,0,0,0
3049,8,def valToPos(v):,0,1,16,0,0,0,0,0,0
3050,9,"return [v // N, v % N]",0,1,22,0,1,0,0,0,0
3051,11,res = [[0] * N for i in range(M)],0,1,33,0,1,0,0,0,1
3052,14,for r in range(M):,0,1,18,0,0,0,0,0,0
3053,15,for c in range(N):,0,1,18,0,0,0,0,0,0
3054,16,"newVal = (posToVal(r, c) + k) % (M * N)",0,0,39,0,1,0,0,0,1
3055,17,"newR, newC = valToPos(newVal)",0,0,29,0,0,0,0,0,1
3056,19,"    return res
",0,1,15,0,0,0,0,0,0
3057,0,import sys,0,1,10,0,0,0,0,0,0
3058,1,from inline import Here,0,1,23,0,0,0,0,0,0
3059,7,class TreeNode:,0,1,15,0,0,0,0,0,0
3060,8,"def __init__(self, x):",0,1,22,0,0,0,0,0,0
3061,9,self.val = x,0,0,12,0,0,0,0,0,1
3062,10,self.left = None,0,0,16,0,0,0,0,0,1
3063,11,self.right = None,0,0,17,0,0,0,0,0,1
3064,14,root = TreeNode(5),0,0,18,0,0,0,0,0,1
3065,15,root.left = TreeNode(10),0,0,24,0,0,0,0,0,1
3066,16,root.right = TreeNode(15),0,0,25,0,0,0,0,0,1
3067,18,class Solution:,0,1,15,0,0,0,0,0,0
3068,19,"def kthSmallest(self, root: TreeNode, k: int) -> int:",0,1,53,0,1,0,0,0,0
3069,20,stack = [],0,0,10,0,0,0,0,0,1
3070,21,curr = root,0,0,11,0,0,0,0,0,1
3071,23,while stack or curr:,0,1,20,0,0,0,0,0,0
3072,24,while curr:,0,1,11,0,0,0,0,0,0
3073,25,stack.append(curr),0,0,18,0,0,1,0,0,0
3074,26,curr = curr.left,0,0,16,0,0,0,0,0,1
3075,27,curr = stack.pop(),0,0,18,0,0,1,0,0,1
3076,28,k -= 1,0,0,6,0,1,0,0,0,1
3077,29,if k == 0:,0,1,10,0,0,0,0,0,0
3078,30,return curr.val,0,1,15,0,0,0,0,0,0
3079,31,prev_val = curr.val,0,0,19,0,0,0,0,0,1
3080,32,curr = curr.right,0,0,17,0,0,0,0,0,1
3081,34,solution = Solution(),0,0,21,0,0,0,0,0,1
3082,35,r = root,0,0,8,0,0,0,0,0,1
3083,0,import sys,0,1,10,0,0,0,0,0,0
3084,1,from inline import Here,0,1,23,0,0,0,0,0,0
3085,6,class ListNode:,0,1,15,0,0,0,0,0,0
3086,7,"def __init__(self, x):",0,1,22,0,0,0,0,0,0
3087,8,self.val = x,0,0,12,0,0,0,0,0,1
3088,9,self.next = None,0,0,16,0,0,0,0,0,1
3089,12,Root = ListNode(1),0,0,18,0,0,0,0,0,1
3090,13,Root.next = ListNode(2),0,0,23,0,0,0,0,0,1
3091,14,Root.next.next = Root,0,0,21,0,0,0,0,0,1
3092,16,Root2 = ListNode(1),0,0,19,0,0,0,0,0,1
3093,17,Root2.next = ListNode(2),0,0,24,0,0,0,0,0,1
3094,18,Root2.next.next = ListNode(3),0,0,29,0,0,0,0,0,1
3095,20,class Solution:,0,1,15,0,0,0,0,0,0
3096,21,"def hasCycle(self, head: ListNode) -> bool:",0,1,43,0,1,0,0,0,0
3097,22,"slow, fast = head, head",0,1,23,0,0,0,0,0,1
3098,24,while fast and fast.next:,0,1,25,0,0,0,0,0,0
3099,25,slow = slow.next,0,0,16,0,0,0,0,0,1
3100,26,fast = fast.next.next,0,1,21,0,0,0,0,0,1
3101,27,if slow == fast:,0,1,16,0,0,0,0,0,0
3102,28,x = slow,1,0,8,0,0,0,0,0,1
3103,30,return True,0,1,11,0,0,0,0,0,0
3104,31,return False,0,1,12,0,0,0,0,0,0
3105,33,"obj = Solution()
",0,0,17,0,0,0,0,0,1
3106,0,import sys,0,1,10,0,0,0,0,0,0
3107,1,from inline import Here,0,1,23,0,0,0,0,0,0
3108,6,"example = [1, 2, 0, 0, 3]",0,0,25,0,0,0,0,0,1
3109,7,"example2 = [1, 3, 0, 0, 3]",0,0,26,0,0,0,0,0,1
3110,9,class JumpGame:,0,1,15,0,0,0,0,0,0
3111,10,"def canJump(self, nums: list[int]) -> bool:",0,1,43,0,1,0,0,0,0
3112,11,goal = len(nums) - 1,0,0,20,0,1,0,0,0,1
3113,13,"for i in range(len(nums) - 2, -1, -1):",0,1,38,0,1,0,0,0,0
3114,14,if i + nums[i] >= goal:,0,1,23,0,1,0,0,0,1
3115,15,goal = i,0,0,8,0,0,0,0,0,1
3116,16,return goal == 0,0,1,16,0,0,0,0,0,0
3117,18,Jumper = JumpGame(),0,0,19,0,0,0,0,0,1
3118,20,Boolean = Jumper.canJump(example2),1,0,34,0,0,0,0,0,1
3119,23,"print(Boolean)
",0,0,15,0,0,0,0,0,0
3120,0,from inline import Here,0,1,23,0,0,0,0,0,0
3121,2,def alphanumeric_encoding(str):,0,1,31,0,0,0,0,0,0
3122,3,code_list = [alphanum_list.index(i) for i in str],0,1,49,0,0,0,0,0,1
3123,4,"code = """"",0,0,9,0,0,0,0,0,1
3124,5,"for i in range(1, len(code_list), 2):",0,1,37,0,0,0,0,0,0
3125,6,c = bin(code_list[i - 1] * 45 + code_list[i])[2:],1,0,49,0,1,0,0,0,1
3126,8,"c = ""0"" * (11 - len(c)) + c",1,0,27,0,1,0,0,0,1
3127,10,code += c,0,0,9,0,1,0,0,0,1
3128,11,if i != len(code_list) - 1:,0,1,27,0,1,0,0,0,1
3129,12,c = bin(code_list[-1])[2:],0,0,26,0,1,0,0,0,1
3130,13,"c = ""0"" * (6 - len(c)) + c",0,0,26,0,1,0,0,0,1
3131,14,code += c,0,0,9,0,1,0,0,0,1
3132,16,"    return code
",0,1,16,0,0,0,0,0,0
3133,0,from inline import Here,0,1,23,0,0,0,0,0,0
3134,2,def benchmark(args):,0,1,20,0,0,0,0,0,0
3135,3,if args.amp:,0,1,12,0,0,0,0,0,0
3136,4,"_logger.warning(""Overriding precision to 'amp' since --amp flag set."")",0,0,70,0,1,0,0,0,0
3137,5,"args.precision = ""amp""",0,0,22,0,0,0,0,0,1
3138,6,_logger.info(,0,0,13,0,0,0,0,0,0
3139,7,"f""Benchmarking in {args.precision} precision. """,0,0,47,0,0,0,0,0,0
3140,8,"f'{""NHWC"" if args.channels_last else ""NCHW""} layout. '",0,1,54,0,0,0,0,0,0
3141,9,"f'torchscript {""enabled"" if args.torchscript else ""disabled""}'",0,1,62,0,0,0,0,0,0
3142,10,),0,0,1,0,0,0,0,0,0
3143,12,bench_kwargs = vars(args).copy(),0,0,32,0,0,1,0,0,1
3144,13,"bench_kwargs.pop(""amp"")",0,0,23,0,0,1,0,0,0
3145,14,"model = bench_kwargs.pop(""model"")",0,1,33,0,0,1,0,0,1
3146,15,"batch_size = bench_kwargs.pop(""batch_size"")",0,0,43,0,0,1,0,0,1
3147,17,"bench_fns = (InferenceBenchmarkRunner,)",0,0,39,0,0,0,0,0,1
3148,18,"prefixes = (""infer"",)",0,0,21,0,0,0,0,0,1
3149,19,"if args.bench == ""both"":",0,1,24,0,0,0,0,0,0
3150,20,"bench_fns = (InferenceBenchmarkRunner, TrainBenchmarkRunner)",0,0,60,0,0,0,0,0,1
3151,21,"prefixes = (""infer"", ""train"")",0,0,29,0,0,0,0,0,1
3152,22,"elif args.bench == ""train"":",0,1,27,0,0,0,0,0,0
3153,23,"bench_fns = (TrainBenchmarkRunner,)",0,0,35,0,0,0,0,0,1
3154,24,"prefixes = (""train"",)",0,0,21,0,0,0,0,0,1
3155,25,"elif args.bench.startswith(""profile""):",0,1,38,0,0,0,0,0,0
3156,27,"if ""deepspeed"" in args.bench:",0,1,29,0,0,0,0,0,0
3157,28,assert (,0,1,8,0,0,0,0,0,0
3158,29,has_deepspeed_profiling,0,1,23,0,0,0,0,0,0
3159,30,"), ""deepspeed must be installed to use deepspeed flop counter""",0,0,62,0,0,0,0,0,0
3160,31,"bench_kwargs[""profiler""] = ""deepspeed""",0,0,38,0,0,0,0,0,1
3161,32,"elif ""fvcore"" in args.bench:",0,1,28,0,0,0,0,0,0
3162,33,assert (,0,1,8,0,0,0,0,0,0
3163,34,has_fvcore_profiling,0,1,20,0,0,0,0,0,0
3164,35,"), ""fvcore must be installed to use fvcore flop counter""",0,0,56,0,0,0,0,0,0
3165,36,"bench_kwargs[""profiler""] = ""fvcore""",0,0,35,0,0,0,0,0,1
3166,37,"bench_fns = (ProfileRunner,)",0,0,28,0,0,0,0,0,1
3167,38,batch_size = 1,0,0,14,0,0,0,0,0,1
3168,40,model_results = OrderedDict(model=model),0,1,40,0,0,0,0,0,0
3169,41,"for prefix, bench_fn in zip(prefixes, bench_fns):",0,1,49,0,0,0,0,0,0
3170,42,run_results = _try_run(,0,1,23,0,0,0,0,0,1
3171,43,"model, bench_fn, initial_batch_size=batch_size, bench_kwargs=bench_kwargs",0,1,73,0,0,0,0,0,0
3172,44,),0,0,1,0,0,0,0,0,0
3173,45,"if prefix and ""error"" not in run_results:",0,1,41,0,0,0,0,0,0
3174,46,"run_results = {""_"".join([prefix, k]): v for k, v in run_results.items()}",1,1,72,0,0,0,1,0,1
3175,48,model_results.update(run_results),0,1,33,0,0,0,0,0,0
3176,49,"if ""error"" not in model_results:",0,1,32,0,0,0,0,0,0
3177,50,param_count = model_results.pop(,0,1,32,0,0,1,0,0,1
3178,51,"""infer_param_count"", model_results.pop(""train_param_count"", 0)",0,1,62,0,0,1,0,0,0
3179,52,),0,0,1,0,0,0,0,0,0
3180,53,"model_results.setdefault(""param_count"", param_count)",0,1,52,0,0,0,0,0,0
3181,55,"    return model_results
",0,1,25,0,0,0,0,0,0
3182,0,from inline import Here,0,1,23,0,0,0,0,0,0
3183,2,"def convert(self, s: str, numRows: int) -> str:",0,1,47,0,1,0,0,0,0
3184,3,"template = list(range(numRows)) + list(range(numRows - 2, 0, -1))",0,0,65,0,1,0,0,0,1
3185,6,result = [''] * numRows,0,0,23,0,1,0,0,0,1
3186,7,"for i, char in enumerate(s):",0,1,28,0,0,0,0,0,0
3187,9,"    return ''.join(result)
",0,1,27,0,0,0,1,0,0
3188,0,from inline import Here,0,1,23,0,0,0,0,0,0
3189,1,from typing import List,0,1,23,0,0,0,0,0,0
3190,3,"def carFleet(self, target: int, position: List[int], speed: List[int]) -> int:",0,1,78,0,1,0,0,0,0
3191,4,"pair = [(p, s) for p, s in zip(position, speed)]",0,1,48,0,0,0,0,0,1
3192,7,pair.sort(reverse=True),0,0,23,0,0,1,0,0,1
3193,8,stack = [],0,0,10,0,0,0,0,0,1
3194,9,"for p, s in pair:  ",0,1,19,0,0,0,0,0,0
3195,10,stack.append((target - p) / s),0,0,30,0,1,1,0,0,0
3196,11,if len(stack) >= 2 and stack[-1] <= stack[-2]:,0,1,46,0,1,0,0,0,0
3197,13,"        return len(stack)
",0,1,26,0,0,0,0,0,0
3198,0,from inline import Here,0,1,23,0,0,0,0,0,0
3199,2,class Solution:,0,1,15,0,0,0,0,0,0
3200,3,"def reverse(self, x):",0,1,21,0,0,1,0,0,0
3201,5,flag = True if x < 0 else False,0,1,31,0,0,0,0,0,1
3202,6,if flag:,0,1,8,0,0,0,0,0,0
3203,7,x = -x,0,0,6,0,1,0,0,0,1
3204,8,x = str(x)[::-1],1,0,16,0,1,0,0,0,1
3205,11,if flag:,0,1,8,0,0,0,0,0,0
3206,12,"x = ""-"" + x",0,0,11,0,1,0,0,0,1
3207,14,value = 2 ** 31,0,0,15,0,1,0,0,0,1
3208,15,x = int(x),0,0,10,0,0,0,0,0,1
3209,16,if -value <= x < value:,0,1,23,0,1,0,0,0,1
3210,18,"        return 0
",0,1,17,0,0,0,0,0,0
3211,0,import sys,0,1,10,0,0,0,0,0,0
3212,1,from inline import Here,0,1,23,0,0,0,0,0,0
3213,7,"nums = [1, 2, 3, 4, 5, 10, 1]",0,0,29,0,0,0,0,0,1
3214,8,"nums2 = [1, 2, 3, 4, 5, 10]",0,0,27,0,0,0,0,0,1
3215,10,class Solution:,0,1,15,0,0,0,0,0,0
3216,11,"def containsDuplicate(self, nums: list[int]) -> bool:",0,1,53,0,1,0,0,0,0
3217,12,repeat = set(),0,0,14,0,0,0,0,0,1
3218,14,for n in nums:,0,1,14,0,0,0,0,0,0
3219,15,if n in nums:,0,1,13,0,0,0,0,0,0
3220,16,return True,0,1,11,0,0,0,0,0,0
3221,17,repeat.add(n),0,0,13,0,0,0,0,0,0
3222,19,return False,0,1,12,0,0,0,0,0,0
3223,21,solution = Solution(),0,0,21,0,0,0,0,0,1
3224,0,import sys,0,1,10,0,0,0,0,0,0
3225,1,from inline import Here,0,1,23,0,0,0,0,0,0
3226,7,class TreeNode:,0,1,15,0,0,0,0,0,0
3227,8,"def __init__(self, x):",0,1,22,0,0,0,0,0,0
3228,9,self.val = x,0,0,12,0,0,0,0,0,1
3229,10,self.left = None,0,0,16,0,0,0,0,0,1
3230,11,self.right = None,0,0,17,0,0,0,0,0,1
3231,14,root = TreeNode(5),0,0,18,0,0,0,0,0,1
3232,15,root.left = TreeNode(10),0,0,24,0,0,0,0,0,1
3233,16,root.right = TreeNode(15),0,0,25,0,0,0,0,0,1
3234,18,class Solution:,0,1,15,0,0,0,0,0,0
3235,19,"def kthSmallest(self, root: TreeNode, k: int) -> int:",0,1,53,0,1,0,0,0,0
3236,20,stack = [],0,0,10,0,0,0,0,0,1
3237,21,curr = root,0,0,11,0,0,0,0,0,1
3238,23,while stack or curr:,0,1,20,0,0,0,0,0,0
3239,24,while curr:,0,1,11,0,0,0,0,0,0
3240,25,stack.append(curr),0,0,18,0,0,1,0,0,0
3241,26,curr = curr.left,0,0,16,0,0,0,0,0,1
3242,27,curr = stack.pop(),0,0,18,0,0,1,0,0,1
3243,28,k -= 1,0,0,6,0,1,0,0,0,1
3244,29,if k == 0:,0,1,10,0,0,0,0,0,0
3245,30,return curr.val,0,1,15,0,0,0,0,0,0
3246,31,prev_val = curr.val,0,0,19,0,0,0,0,0,1
3247,32,curr = curr.right,1,0,17,0,0,0,0,0,1
3248,35,solution = Solution(),0,0,21,0,0,0,0,0,1
3249,37,"answer = solution.kthSmallest(r, 1)
",0,0,36,0,0,0,0,0,1
3250,0,import sys,0,1,10,0,0,0,0,0,0
3251,1,from inline import Here,0,1,23,0,0,0,0,0,0
3252,7,class TreeNode:,0,1,15,0,0,0,0,0,0
3253,8,"def __init__(self, x):",0,1,22,0,0,0,0,0,0
3254,9,self.val = x,0,0,12,0,0,0,0,0,1
3255,10,self.left = None,0,0,16,0,0,0,0,0,1
3256,11,self.right = None,0,0,17,0,0,0,0,0,1
3257,14,root = TreeNode(5),0,0,18,0,0,0,0,0,1
3258,15,root.left = TreeNode(10),0,0,24,0,0,0,0,0,1
3259,16,root.right = TreeNode(15),0,0,25,0,0,0,0,0,1
3260,18,class Solution:,0,1,15,0,0,0,0,0,0
3261,19,"def kthSmallest(self, root: TreeNode, k: int) -> int:",0,1,53,0,1,0,0,0,0
3262,20,stack = [],0,0,10,0,0,0,0,0,1
3263,21,curr = root,1,0,11,0,0,0,0,0,1
3264,24,while stack or curr:,0,1,20,0,0,0,0,0,0
3265,25,while curr:,0,1,11,0,0,0,0,0,0
3266,26,stack.append(curr),0,0,18,0,0,1,0,0,0
3267,27,curr = curr.left,0,0,16,0,0,0,0,0,1
3268,28,curr = stack.pop(),0,0,18,0,0,1,0,0,1
3269,29,k -= 1,0,0,6,0,1,0,0,0,1
3270,30,if k == 0:,0,1,10,0,0,0,0,0,0
3271,31,return curr.val,0,1,15,0,0,0,0,0,0
3272,32,prev_val = curr.val,0,0,19,0,0,0,0,0,1
3273,33,curr = curr.right,0,0,17,0,0,0,0,0,1
3274,35,solution = Solution(),0,0,21,0,0,0,0,0,1
3275,37,"answer = solution.kthSmallest(r, 1)
",0,0,36,0,0,0,0,0,1
3276,1,from inline import Here,0,1,23,0,0,0,0,0,0
3277,3,class Solution:,0,1,15,0,0,0,0,0,0
3278,5,"def count(self, x):",0,1,19,0,0,0,0,0,0
3279,6,m = list(x),0,0,11,0,0,0,0,0,1
3280,7,print(m),0,0,8,0,0,0,0,0,0
3281,8,res = [],0,0,8,0,0,0,0,0,1
3282,9,m.append(None),0,0,14,0,0,1,0,0,0
3283,10,test = m[len(m) - 1],1,0,20,0,1,0,0,0,1
3284,13,print(m),0,0,8,0,0,0,0,0,0
3285,14,"i , j = 0 , 0",0,0,13,0,0,0,0,0,1
3286,15,while i < len(m) - 1:,0,1,21,0,1,0,0,0,0
3287,16,j += 1,0,0,6,0,1,0,0,0,1
3288,17,if m[j] != m[i]:,0,1,16,0,0,0,0,0,1
3289,19,"res += [j - i, m[i]]",0,0,20,0,1,0,0,0,1
3290,20,i = j,0,0,5,0,0,0,0,0,1
3291,21,return ''.join(str(s) for s in res),0,1,35,0,0,0,1,0,0
3292,23,"Solution.count(""l"", '543')",0,0,26,0,0,0,0,0,0
3293,1,from inline import Here,0,1,23,0,0,0,0,0,0
3294,3,class Solution(object):,0,1,23,0,0,0,0,0,0
3295,4,"def lengthOfLastWord(self, s):",0,1,30,0,0,0,0,0,0
3296,5,"""""""",0,0,3,0,0,0,0,0,0
3297,6,:type s: str,0,0,12,0,0,0,0,0,0
3298,7,:rtype: int,0,0,11,0,0,0,0,0,0
3299,8,"""""""",0,0,3,0,0,0,0,0,0
3300,9,if len(s) == 0:,0,1,15,0,0,0,0,0,0
3301,10,return 0,0,1,8,0,0,0,0,0,0
3302,11,temp = s.split(' '),0,0,19,0,0,0,0,0,1
3303,12,print(temp),0,0,11,0,0,0,0,0,0
3304,13,temp2 = [t for t in temp if len(t) > 0],1,1,39,0,0,0,0,0,1
3305,16,print(temp),0,0,11,0,0,0,0,0,0
3306,17,if len(temp) == 0:,0,1,18,0,0,0,0,0,0
3307,18,return 0,0,1,8,0,0,0,0,0,0
3308,19,else:,0,1,5,0,0,0,0,0,0
3309,20,return len(temp[-1]),0,1,20,0,1,0,0,0,0
3310,23,"s.lengthOfLastWord(""hell o         my name is"")",0,1,47,0,0,0,0,0,0
3311,1,from inline import Here,0,1,23,0,0,0,0,0,0
3312,3,class Solution(object):,0,1,23,0,0,0,0,0,0
3313,4,"def merge(self, intervals):",0,1,27,0,0,0,0,0,0
3314,5,"""""""",0,0,3,0,0,0,0,0,0
3315,6,:type intervals: List[Interval],0,0,31,0,0,0,0,0,0
3316,7,:rtype: List[Interval],0,0,22,0,0,0,0,0,0
3317,8,"""""""",0,0,3,0,0,0,0,0,0
3318,9,if intervals is None:,0,1,21,0,0,0,0,0,0
3319,10,return,0,1,6,0,0,0,0,0,0
3320,11,ls = len(intervals),0,0,19,0,0,0,0,0,1
3321,12,if ls <= 1:,0,1,11,0,0,0,0,0,1
3322,13,return intervals,0,1,16,0,0,0,0,0,0
3323,15,print(intervals),0,0,16,0,0,0,0,0,0
3324,16,temp = intervals.sort(key=lambda x: x[0]),1,1,41,0,0,1,0,0,0
3325,20,print(intervals),0,0,16,0,0,0,0,0,0
3326,21,pos = 0,0,0,7,0,0,0,0,0,1
3327,22,while pos < len(intervals) - 1:,0,1,31,0,1,0,0,0,0
3328,24,if intervals[pos][1] >= intervals[pos + 1][0]:,0,1,46,0,1,0,0,0,1
3329,25,next = intervals.pop(pos + 1),0,0,29,0,1,1,0,0,1
3330,27,if next[1] > intervals[pos][1]:,0,1,31,0,0,0,0,0,0
3331,28,intervals[pos][1] = next[1],0,0,27,0,0,0,0,0,1
3332,30,else:,0,1,5,0,0,0,0,0,0
3333,31,pos += 1,0,0,8,0,1,0,0,0,1
3334,32,return intervals,0,1,16,0,0,0,0,0,0
3335,36,"print (s.merge([[5, 10],[1,3],[2,6],[8,10],[15,18]]))",0,0,53,0,0,0,0,0,0
3336,0,import sys,0,1,10,0,0,0,0,0,0
3337,1,from inline import Here,0,1,23,0,0,0,0,0,0
3338,6,"example = [1, 2, 0, 0, 3]",0,0,25,0,0,0,0,0,1
3339,7,"example2 = [1, 3, 0, 0, 3]",0,0,26,0,0,0,0,0,1
3340,9,class JumpGame:,0,1,15,0,0,0,0,0,0
3341,10,"def canJump(self, nums: list[int]) -> bool:",0,1,43,0,1,0,0,0,0
3342,11,goal = len(nums) - 1,0,0,20,0,1,0,0,0,1
3343,13,"for i in range(len(nums) - 2, -1, -1):",0,1,38,0,1,0,0,0,0
3344,14,if i + nums[i] >= goal:,0,1,23,0,1,0,0,0,1
3345,15,goal = i,0,0,8,0,0,0,0,0,1
3346,16,return goal == 0,0,1,16,0,0,0,0,0,0
3347,18,Jumper = JumpGame(),0,0,19,0,0,0,0,0,1
3348,19,Boolean = Jumper.canJump(example),1,0,33,0,0,0,0,0,1
3349,22,"print(Boolean)
",0,0,15,0,0,0,0,0,0
3350,0,from inline import Here,0,1,23,0,0,0,0,0,0
3351,2,import pandas as pd,0,1,19,0,0,0,0,0,0
3352,4,""""""" A pie chart populated by a simple dict of values. This example demonstrates",0,0,79,0,0,1,0,0,0
3353,5,a cumulative sum transform for computing positions for the wedges.,0,1,66,0,0,0,0,0,0
3354,7,.. bokeh-example-metadata::,0,0,27,0,1,0,0,0,0
3355,8,":apis: bokeh.transform.cumsum, bokeh.plotting.figure.wedge",0,1,58,1,0,0,0,0,0
3356,9,:refs: :ref:`userguide_plotting` > :ref:`userguide_plotting_wedges_arcs`,0,0,72,0,0,0,0,0,0
3357,10,":keywords: cumsum, pandas, pie, wedge",0,1,37,0,0,0,0,0,0
3358,12,"""""""",0,0,3,0,0,0,0,0,0
3359,13,def __main__():,0,1,15,0,0,0,0,0,0
