,line_number,line,isLOI,is_keyword,length,is_regular_expression,is_mathematical_calculation,is_collection_manipulation,is_string_manipulation,is_bit_manipulation,is_variable_assignment
2984,7,"ex = [-1, -1, 2]",0,0,16,0,1,0,0,0,0
2985,9,class sol:,0,1,10,0,0,0,0,0,0
2986,10,"def threeSum(self, nums: list[int]) -> list[list[int]]:",0,1,55,0,1,0,0,0,0
2987,11,res = [],0,0,8,0,0,0,0,0,0
2988,12,nums.sort(),0,0,11,0,0,1,0,0,0
2989,14,"for i, a in enumerate(nums):",0,1,28,0,0,0,0,0,0
2990,16,if a > 0:,0,1,9,0,0,0,0,0,0
2991,17,break,0,1,5,0,0,0,0,0,0
2992,19,if i > 0 and a == nums[i - 1]:,0,1,30,0,1,0,0,0,0
2993,20,continue,0,1,8,0,0,0,0,0,0
2994,22,"l, r = i + 1, len(nums) - 1",0,0,27,0,1,0,0,0,0
2995,23,while l < r:,0,1,12,0,0,0,0,0,0
2996,24,threeSum = a + nums[l] + nums[r],1,0,32,0,1,0,0,0,1
2997,25,if threeSum > 0:,0,1,16,0,0,0,0,0,0
2998,26,r -= 1,1,0,6,0,1,0,0,0,1
2999,27,elif threeSum < 0:,0,1,18,0,0,0,0,0,0
3000,28,l += 1,1,0,6,0,1,0,0,0,1
3001,29,else:,0,1,5,0,0,0,0,0,0
3002,30,"res.append([a, nums[l], nums[r]])",0,0,33,0,0,1,0,0,0
3003,31,check = a + nums[l] + nums[r],1,0,29,0,1,0,0,0,1
3004,32,l += 1,1,0,6,0,1,0,0,0,1
3005,33,r -= 1,1,0,6,0,1,0,0,0,1
3006,34,while nums[l] == nums[l - 1] and l < r:,0,1,39,0,1,0,0,0,0
3007,35,l += 1,1,0,6,0,1,0,0,0,1
3008,36,return res,0,1,10,0,0,0,0,0,0
3009,38,obj = sol(),1,0,11,0,0,0,0,0,1
3010,39,trio = obj.threeSum(ex),1,0,23,0,0,0,0,0,1
3011,41,"print(trio)
",0,0,12,0,0,0,0,0,0
3012,0,from inline import Here,0,1,23,0,0,0,0,0,0
3013,2,def value_is_list(my_list):,0,1,27,0,0,0,0,0,0
3014,4,checked_list = [],0,0,17,0,0,0,0,0,0
3015,5,for item in my_list:,0,1,20,0,0,0,0,0,0
3016,6,"if isinstance(item, dict):",0,1,26,0,0,0,0,0,0
3017,7,checked_list.append(sort_json_policy_dict(item)),0,0,48,0,0,1,0,0,0
3018,8,"elif isinstance(item, list):",0,1,28,0,0,0,0,0,0
3019,9,checked_list.append(value_is_list(item)),0,0,40,0,0,1,0,0,0
3020,10,else:,0,1,5,0,0,0,0,0,0
3021,11,checked_list.append(item),0,0,25,0,0,1,0,0,0
3022,15,"checked_list.sort(key=lambda x: sorted(x.items()) if isinstance(x, dict) else x)",1,1,80,0,0,1,0,0,1
3023,19,"    return checked_list
",0,1,24,0,0,0,0,0,0
3024,0,import sys,0,1,10,0,0,0,0,0,0
3025,1,from inline import Here,0,1,23,0,0,0,0,0,0
3026,6,class ListNode:,0,1,15,0,0,0,0,0,0
3027,7,"def __init__(self, x):",0,1,22,0,0,0,0,0,0
3028,8,self.val = x,1,0,12,0,0,0,0,0,1
3029,9,self.next = None,1,0,16,0,0,0,0,0,1
3030,12,Root = ListNode(1),1,0,18,0,0,0,0,0,1
3031,13,Root.next = ListNode(2),1,0,23,0,0,0,0,0,1
3032,14,Root.next.next = Root,1,0,21,0,0,0,0,0,1
3033,16,Root2 = ListNode(1),1,0,19,0,0,0,0,0,1
3034,17,Root2.next = ListNode(2),1,0,24,0,0,0,0,0,1
3035,18,Root2.next.next = ListNode(3),1,0,29,0,0,0,0,0,1
3036,20,class Solution:,0,1,15,0,0,0,0,0,0
3037,21,"def hasCycle(self, head: ListNode) -> bool:",0,1,43,0,1,0,0,0,0
3038,22,"slow, fast = head, head",0,1,23,0,0,0,0,0,0
3039,24,while fast and fast.next:,0,1,25,0,0,0,0,0,0
3040,25,slow = slow.next,1,0,16,0,0,0,0,0,1
3041,26,fast = fast.next.next,1,1,21,0,0,0,0,0,1
3042,27,if slow == fast:,0,1,16,0,0,0,0,0,0
3043,28,x = slow,1,0,8,0,0,0,0,0,1
3044,29,return True,0,1,11,0,0,0,0,0,0
3045,30,return False,0,1,12,0,0,0,0,0,0
3046,32,obj = Solution(),1,0,16,0,0,0,0,0,1
3047,0,from inline import Here,0,1,23,0,0,0,0,0,0
3048,1,from typing import List,0,1,23,0,0,0,0,0,0
3049,3,"def shiftGrid(self, grid: List[List[int]], k: int) -> List[List[int]]:",0,1,70,0,1,0,0,0,0
3050,4,"M, N = len(grid), len(grid[0])",0,0,30,0,0,0,0,0,0
3051,6,"def posToVal(r, c):",0,1,19,0,0,0,0,0,0
3052,7,return r * N + c,0,1,16,0,1,0,0,0,0
3053,8,def valToPos(v):,0,1,16,0,0,0,0,0,0
3054,9,"return [v // N, v % N]",0,1,22,0,1,0,0,0,0
3055,11,res = [[0] * N for i in range(M)],0,1,33,0,1,0,0,0,0
3056,14,for r in range(M):,0,1,18,0,0,0,0,0,0
3057,15,for c in range(N):,0,1,18,0,0,0,0,0,0
3058,16,"newVal = (posToVal(r, c) + k) % (M * N)",0,0,39,0,1,0,0,0,0
3059,17,"newR, newC = valToPos(newVal)",0,0,29,0,0,0,0,0,0
3060,19,"    return res
",0,1,15,0,0,0,0,0,0
3061,0,import sys,0,1,10,0,0,0,0,0,0
3062,1,from inline import Here,0,1,23,0,0,0,0,0,0
3063,7,class TreeNode:,0,1,15,0,0,0,0,0,0
3064,8,"def __init__(self, x):",0,1,22,0,0,0,0,0,0
3065,9,self.val = x,1,0,12,0,0,0,0,0,1
3066,10,self.left = None,1,0,16,0,0,0,0,0,1
3067,11,self.right = None,1,0,17,0,0,0,0,0,1
3068,14,root = TreeNode(5),1,0,18,0,0,0,0,0,1
3069,15,root.left = TreeNode(10),1,0,24,0,0,0,0,0,1
3070,16,root.right = TreeNode(15),1,0,25,0,0,0,0,0,1
3071,18,class Solution:,0,1,15,0,0,0,0,0,0
3072,19,"def kthSmallest(self, root: TreeNode, k: int) -> int:",0,1,53,0,1,0,0,0,0
3073,20,stack = [],0,0,10,0,0,0,0,0,0
3074,21,curr = root,1,0,11,0,0,0,0,0,1
3075,23,while stack or curr:,0,1,20,0,0,0,0,0,0
3076,24,while curr:,0,1,11,0,0,0,0,0,0
3077,25,stack.append(curr),0,0,18,0,0,1,0,0,0
3078,26,curr = curr.left,1,0,16,0,0,0,0,0,1
3079,27,curr = stack.pop(),1,0,18,0,0,1,0,0,1
3080,28,k -= 1,1,0,6,0,1,0,0,0,1
3081,29,if k == 0:,0,1,10,0,0,0,0,0,0
3082,30,return curr.val,0,1,15,0,0,0,0,0,0
3083,31,prev_val = curr.val,1,0,19,0,0,0,0,0,1
3084,32,curr = curr.right,1,0,17,0,0,0,0,0,1
3085,34,solution = Solution(),1,0,21,0,0,0,0,0,1
3086,35,r = root,1,0,8,0,0,0,0,0,1
3087,0,import sys,0,1,10,0,0,0,0,0,0
3088,1,from inline import Here,0,1,23,0,0,0,0,0,0
3089,6,class ListNode:,0,1,15,0,0,0,0,0,0
3090,7,"def __init__(self, x):",0,1,22,0,0,0,0,0,0
3091,8,self.val = x,1,0,12,0,0,0,0,0,1
3092,9,self.next = None,1,0,16,0,0,0,0,0,1
3093,12,Root = ListNode(1),1,0,18,0,0,0,0,0,1
3094,13,Root.next = ListNode(2),1,0,23,0,0,0,0,0,1
3095,14,Root.next.next = Root,1,0,21,0,0,0,0,0,1
3096,16,Root2 = ListNode(1),1,0,19,0,0,0,0,0,1
3097,17,Root2.next = ListNode(2),1,0,24,0,0,0,0,0,1
3098,18,Root2.next.next = ListNode(3),1,0,29,0,0,0,0,0,1
3099,20,class Solution:,0,1,15,0,0,0,0,0,0
3100,21,"def hasCycle(self, head: ListNode) -> bool:",0,1,43,0,1,0,0,0,0
3101,22,"slow, fast = head, head",0,1,23,0,0,0,0,0,0
3102,24,while fast and fast.next:,0,1,25,0,0,0,0,0,0
3103,25,slow = slow.next,1,0,16,0,0,0,0,0,1
3104,26,fast = fast.next.next,1,1,21,0,0,0,0,0,1
3105,27,if slow == fast:,0,1,16,0,0,0,0,0,0
3106,28,x = slow,1,0,8,0,0,0,0,0,1
3107,30,return True,0,1,11,0,0,0,0,0,0
3108,31,return False,0,1,12,0,0,0,0,0,0
3109,33,"obj = Solution()
",0,0,17,0,0,0,0,0,1
3110,0,import sys,0,1,10,0,0,0,0,0,0
3111,1,from inline import Here,0,1,23,0,0,0,0,0,0
3112,6,"example = [1, 2, 0, 0, 3]",0,0,25,0,0,0,0,0,0
3113,7,"example2 = [1, 3, 0, 0, 3]",0,0,26,0,0,0,0,0,0
3114,9,class JumpGame:,0,1,15,0,0,0,0,0,0
3115,10,"def canJump(self, nums: list[int]) -> bool:",0,1,43,0,1,0,0,0,0
3116,11,goal = len(nums) - 1,1,0,20,0,1,0,0,0,1
3117,13,"for i in range(len(nums) - 2, -1, -1):",0,1,38,0,1,0,0,0,0
3118,14,if i + nums[i] >= goal:,0,1,23,0,1,0,0,0,0
3119,15,goal = i,1,0,8,0,0,0,0,0,1
3120,16,return goal == 0,0,1,16,0,0,0,0,0,0
3121,18,Jumper = JumpGame(),1,0,19,0,0,0,0,0,1
3122,20,Boolean = Jumper.canJump(example2),1,0,34,0,0,0,0,0,1
3123,23,"print(Boolean)
",0,0,15,0,0,0,0,0,0
3124,0,from inline import Here,0,1,23,0,0,0,0,0,0
3125,2,def alphanumeric_encoding(str):,0,1,31,0,0,0,0,0,0
3126,3,code_list = [alphanum_list.index(i) for i in str],0,1,49,0,0,0,0,0,0
3127,4,"code = """"",0,0,9,0,0,0,0,0,0
3128,5,"for i in range(1, len(code_list), 2):",0,1,37,0,0,0,0,0,0
3129,6,c = bin(code_list[i - 1] * 45 + code_list[i])[2:],1,0,49,0,1,0,0,0,1
3130,8,"c = ""0"" * (11 - len(c)) + c",1,0,27,0,1,0,0,0,0
3131,10,code += c,1,0,9,0,1,0,0,0,1
3132,11,if i != len(code_list) - 1:,0,1,27,0,1,0,0,0,0
3133,12,c = bin(code_list[-1])[2:],1,0,26,0,1,0,0,0,1
3134,13,"c = ""0"" * (6 - len(c)) + c",0,0,26,0,1,0,0,0,0
3135,14,code += c,1,0,9,0,1,0,0,0,1
3136,16,"    return code
",0,1,16,0,0,0,0,0,0
3137,0,from inline import Here,0,1,23,0,0,0,0,0,0
3138,2,def benchmark(args):,0,1,20,0,0,0,0,0,0
3139,3,if args.amp:,0,1,12,0,0,0,0,0,0
3140,4,"_logger.warning(""Overriding precision to 'amp' since --amp flag set."")",0,0,70,0,1,0,0,0,0
3141,5,"args.precision = ""amp""",0,0,22,0,0,0,0,0,0
3142,6,_logger.info(,0,0,13,0,0,0,0,0,0
3143,7,"f""Benchmarking in {args.precision} precision. """,0,0,47,0,0,0,0,0,0
3144,8,"f'{""NHWC"" if args.channels_last else ""NCHW""} layout. '",0,1,54,0,0,0,0,0,0
3145,9,"f'torchscript {""enabled"" if args.torchscript else ""disabled""}'",0,1,62,0,0,0,0,0,0
3146,10,),0,0,1,0,0,0,0,0,0
3147,12,bench_kwargs = vars(args).copy(),1,0,32,0,0,1,0,0,1
3148,13,"bench_kwargs.pop(""amp"")",0,0,23,0,0,1,0,0,0
3149,14,"model = bench_kwargs.pop(""model"")",1,1,33,0,0,1,0,0,1
3150,15,"batch_size = bench_kwargs.pop(""batch_size"")",1,0,43,0,0,1,0,0,1
3151,17,"bench_fns = (InferenceBenchmarkRunner,)",0,0,39,0,0,0,0,0,0
3152,18,"prefixes = (""infer"",)",0,0,21,0,0,0,0,0,0
3153,19,"if args.bench == ""both"":",0,1,24,0,0,0,0,0,0
3154,20,"bench_fns = (InferenceBenchmarkRunner, TrainBenchmarkRunner)",0,0,60,0,0,0,0,0,0
3155,21,"prefixes = (""infer"", ""train"")",0,0,29,0,0,0,0,0,0
3156,22,"elif args.bench == ""train"":",0,1,27,0,0,0,0,0,0
3157,23,"bench_fns = (TrainBenchmarkRunner,)",0,0,35,0,0,0,0,0,0
3158,24,"prefixes = (""train"",)",0,0,21,0,0,0,0,0,0
3159,25,"elif args.bench.startswith(""profile""):",0,1,38,0,0,0,0,0,0
3160,27,"if ""deepspeed"" in args.bench:",0,1,29,0,0,0,0,0,0
3161,28,assert (,0,1,8,0,0,0,0,0,0
3162,29,has_deepspeed_profiling,0,1,23,0,0,0,0,0,0
3163,30,"), ""deepspeed must be installed to use deepspeed flop counter""",0,0,62,0,0,0,0,0,0
3164,31,"bench_kwargs[""profiler""] = ""deepspeed""",0,0,38,0,0,0,0,0,0
3165,32,"elif ""fvcore"" in args.bench:",0,1,28,0,0,0,0,0,0
3166,33,assert (,0,1,8,0,0,0,0,0,0
3167,34,has_fvcore_profiling,0,1,20,0,0,0,0,0,0
3168,35,"), ""fvcore must be installed to use fvcore flop counter""",0,0,56,0,0,0,0,0,0
3169,36,"bench_kwargs[""profiler""] = ""fvcore""",0,0,35,0,0,0,0,0,0
3170,37,"bench_fns = (ProfileRunner,)",0,0,28,0,0,0,0,0,0
3171,38,batch_size = 1,1,0,14,0,0,0,0,0,1
3172,40,model_results = OrderedDict(model=model),1,1,40,0,0,0,0,0,1
3173,41,"for prefix, bench_fn in zip(prefixes, bench_fns):",0,1,49,0,0,0,0,0,0
3174,42,run_results = _try_run(,1,1,23,0,0,0,0,0,1
3175,43,"model, bench_fn, initial_batch_size=batch_size, bench_kwargs=bench_kwargs",0,1,73,0,0,0,0,0,0
3176,44,),0,0,1,0,0,0,0,0,0
3177,45,"if prefix and ""error"" not in run_results:",0,1,41,0,0,0,0,0,0
3178,46,"run_results = {""_"".join([prefix, k]): v for k, v in run_results.items()}",1,1,72,0,0,0,1,0,0
3179,48,model_results.update(run_results),0,1,33,0,0,0,0,0,0
3180,49,"if ""error"" not in model_results:",0,1,32,0,0,0,0,0,0
3181,50,param_count = model_results.pop(,1,1,32,0,0,1,0,0,1
3182,51,"""infer_param_count"", model_results.pop(""train_param_count"", 0)",0,1,62,0,0,1,0,0,0
3183,52,),0,0,1,0,0,0,0,0,0
3184,53,"model_results.setdefault(""param_count"", param_count)",0,1,52,0,0,0,0,0,0
3185,55,"    return model_results
",0,1,25,0,0,0,0,0,0
3186,0,from inline import Here,0,1,23,0,0,0,0,0,0
3187,2,"def convert(self, s: str, numRows: int) -> str:",0,1,47,0,1,0,0,0,0
3188,3,"template = list(range(numRows)) + list(range(numRows - 2, 0, -1))",1,0,65,0,1,0,0,0,1
3189,6,result = [''] * numRows,0,0,23,0,1,0,0,0,0
3190,7,"for i, char in enumerate(s):",0,1,28,0,0,0,0,0,0
3191,9,"    return ''.join(result)
",0,1,27,0,0,0,1,0,0
3192,0,from inline import Here,0,1,23,0,0,0,0,0,0
3193,1,from typing import List,0,1,23,0,0,0,0,0,0
3194,3,"def carFleet(self, target: int, position: List[int], speed: List[int]) -> int:",0,1,78,0,1,0,0,0,0
3195,4,"pair = [(p, s) for p, s in zip(position, speed)]",0,1,48,0,0,0,0,0,0
3196,7,pair.sort(reverse=True),1,0,23,0,0,1,0,0,1
3197,8,stack = [],0,0,10,0,0,0,0,0,0
3198,9,"for p, s in pair:  ",0,1,19,0,0,0,0,0,0
3199,10,stack.append((target - p) / s),0,0,30,0,1,1,0,0,0
3200,11,if len(stack) >= 2 and stack[-1] <= stack[-2]:,0,1,46,0,1,0,0,0,0
3201,13,"        return len(stack)
",0,1,26,0,0,0,0,0,0
3202,0,from inline import Here,0,1,23,0,0,0,0,0,0
3203,2,class Solution:,0,1,15,0,0,0,0,0,0
3204,3,"def reverse(self, x):",0,1,21,0,0,1,0,0,0
3205,5,flag = True if x < 0 else False,1,1,31,0,0,0,0,0,1
3206,6,if flag:,0,1,8,0,0,0,0,0,0
3207,7,x = -x,1,0,6,0,1,0,0,0,1
3208,8,x = str(x)[::-1],1,0,16,0,1,0,0,0,1
3209,11,if flag:,0,1,8,0,0,0,0,0,0
3210,12,"x = ""-"" + x",0,0,11,0,1,0,0,0,0
3211,14,value = 2 ** 31,1,0,15,0,1,0,0,0,1
3212,15,x = int(x),1,0,10,0,0,0,0,0,1
3213,16,if -value <= x < value:,0,1,23,0,1,0,0,0,0
3214,18,"        return 0
",0,1,17,0,0,0,0,0,0
3215,0,import sys,0,1,10,0,0,0,0,0,0
3216,1,from inline import Here,0,1,23,0,0,0,0,0,0
3217,7,"nums = [1, 2, 3, 4, 5, 10, 1]",0,0,29,0,0,0,0,0,0
3218,8,"nums2 = [1, 2, 3, 4, 5, 10]",0,0,27,0,0,0,0,0,0
3219,10,class Solution:,0,1,15,0,0,0,0,0,0
3220,11,"def containsDuplicate(self, nums: list[int]) -> bool:",0,1,53,0,1,0,0,0,0
3221,12,repeat = set(),1,0,14,0,0,0,0,0,1
3222,14,for n in nums:,0,1,14,0,0,0,0,0,0
3223,15,if n in nums:,0,1,13,0,0,0,0,0,0
3224,16,return True,0,1,11,0,0,0,0,0,0
3225,17,repeat.add(n),0,0,13,0,0,0,0,0,0
3226,19,return False,0,1,12,0,0,0,0,0,0
3227,21,solution = Solution(),1,0,21,0,0,0,0,0,1
3228,0,import sys,0,1,10,0,0,0,0,0,0
3229,1,from inline import Here,0,1,23,0,0,0,0,0,0
3230,7,class TreeNode:,0,1,15,0,0,0,0,0,0
3231,8,"def __init__(self, x):",0,1,22,0,0,0,0,0,0
3232,9,self.val = x,1,0,12,0,0,0,0,0,1
3233,10,self.left = None,1,0,16,0,0,0,0,0,1
3234,11,self.right = None,1,0,17,0,0,0,0,0,1
3235,14,root = TreeNode(5),1,0,18,0,0,0,0,0,1
3236,15,root.left = TreeNode(10),1,0,24,0,0,0,0,0,1
3237,16,root.right = TreeNode(15),1,0,25,0,0,0,0,0,1
3238,18,class Solution:,0,1,15,0,0,0,0,0,0
3239,19,"def kthSmallest(self, root: TreeNode, k: int) -> int:",0,1,53,0,1,0,0,0,0
3240,20,stack = [],0,0,10,0,0,0,0,0,0
3241,21,curr = root,1,0,11,0,0,0,0,0,1
3242,23,while stack or curr:,0,1,20,0,0,0,0,0,0
3243,24,while curr:,0,1,11,0,0,0,0,0,0
3244,25,stack.append(curr),0,0,18,0,0,1,0,0,0
3245,26,curr = curr.left,1,0,16,0,0,0,0,0,1
3246,27,curr = stack.pop(),1,0,18,0,0,1,0,0,1
3247,28,k -= 1,1,0,6,0,1,0,0,0,1
3248,29,if k == 0:,0,1,10,0,0,0,0,0,0
3249,30,return curr.val,0,1,15,0,0,0,0,0,0
3250,31,prev_val = curr.val,1,0,19,0,0,0,0,0,1
3251,32,curr = curr.right,1,0,17,0,0,0,0,0,1
3252,35,solution = Solution(),1,0,21,0,0,0,0,0,1
3253,37,"answer = solution.kthSmallest(r, 1)
",0,0,36,0,0,0,0,0,1
3254,0,import sys,0,1,10,0,0,0,0,0,0
3255,1,from inline import Here,0,1,23,0,0,0,0,0,0
3256,7,class TreeNode:,0,1,15,0,0,0,0,0,0
3257,8,"def __init__(self, x):",0,1,22,0,0,0,0,0,0
3258,9,self.val = x,1,0,12,0,0,0,0,0,1
3259,10,self.left = None,1,0,16,0,0,0,0,0,1
3260,11,self.right = None,1,0,17,0,0,0,0,0,1
3261,14,root = TreeNode(5),1,0,18,0,0,0,0,0,1
3262,15,root.left = TreeNode(10),1,0,24,0,0,0,0,0,1
3263,16,root.right = TreeNode(15),1,0,25,0,0,0,0,0,1
3264,18,class Solution:,0,1,15,0,0,0,0,0,0
3265,19,"def kthSmallest(self, root: TreeNode, k: int) -> int:",0,1,53,0,1,0,0,0,0
3266,20,stack = [],0,0,10,0,0,0,0,0,0
3267,21,curr = root,1,0,11,0,0,0,0,0,1
3268,24,while stack or curr:,0,1,20,0,0,0,0,0,0
3269,25,while curr:,0,1,11,0,0,0,0,0,0
3270,26,stack.append(curr),0,0,18,0,0,1,0,0,0
3271,27,curr = curr.left,1,0,16,0,0,0,0,0,1
3272,28,curr = stack.pop(),1,0,18,0,0,1,0,0,1
3273,29,k -= 1,1,0,6,0,1,0,0,0,1
3274,30,if k == 0:,0,1,10,0,0,0,0,0,0
3275,31,return curr.val,0,1,15,0,0,0,0,0,0
3276,32,prev_val = curr.val,1,0,19,0,0,0,0,0,1
3277,33,curr = curr.right,1,0,17,0,0,0,0,0,1
3278,35,solution = Solution(),1,0,21,0,0,0,0,0,1
3279,37,"answer = solution.kthSmallest(r, 1)
",0,0,36,0,0,0,0,0,1
3280,1,from inline import Here,0,1,23,0,0,0,0,0,0
3281,3,class Solution:,0,1,15,0,0,0,0,0,0
3282,5,"def count(self, x):",0,1,19,0,0,0,0,0,0
3283,6,m = list(x),1,0,11,0,0,0,0,0,1
3284,7,print(m),0,0,8,0,0,0,0,0,0
3285,8,res = [],0,0,8,0,0,0,0,0,0
3286,9,m.append(None),0,0,14,0,0,1,0,0,0
3287,10,test = m[len(m) - 1],1,0,20,0,1,0,0,0,1
3288,13,print(m),0,0,8,0,0,0,0,0,0
3289,14,"i , j = 0 , 0",0,0,13,0,0,0,0,0,0
3290,15,while i < len(m) - 1:,0,1,21,0,1,0,0,0,0
3291,16,j += 1,1,0,6,0,1,0,0,0,1
3292,17,if m[j] != m[i]:,0,1,16,0,0,0,0,0,0
3293,19,"res += [j - i, m[i]]",0,0,20,0,1,0,0,0,0
3294,20,i = j,1,0,5,0,0,0,0,0,1
3295,21,return ''.join(str(s) for s in res),0,1,35,0,0,0,1,0,0
3296,23,"Solution.count(""l"", '543')",0,0,26,0,0,0,0,0,0
3297,1,from inline import Here,0,1,23,0,0,0,0,0,0
3298,3,class Solution(object):,0,1,23,0,0,0,0,0,0
3299,4,"def lengthOfLastWord(self, s):",0,1,30,0,0,0,0,0,0
3300,5,"""""""",0,0,3,0,0,0,0,0,0
3301,6,:type s: str,0,0,12,0,0,0,0,0,0
3302,7,:rtype: int,0,0,11,0,0,0,0,0,0
3303,8,"""""""",0,0,3,0,0,0,0,0,0
3304,9,if len(s) == 0:,0,1,15,0,0,0,0,0,0
3305,10,return 0,0,1,8,0,0,0,0,0,0
3306,11,temp = s.split(' '),1,0,19,0,0,0,0,0,1
3307,12,print(temp),0,0,11,0,0,0,0,0,0
3308,13,temp2 = [t for t in temp if len(t) > 0],1,1,39,0,0,0,0,0,0
3309,16,print(temp),0,0,11,0,0,0,0,0,0
3310,17,if len(temp) == 0:,0,1,18,0,0,0,0,0,0
3311,18,return 0,0,1,8,0,0,0,0,0,0
3312,19,else:,0,1,5,0,0,0,0,0,0
3313,20,return len(temp[-1]),0,1,20,0,1,0,0,0,0
3314,23,"s.lengthOfLastWord(""hell o         my name is"")",0,1,47,0,0,0,0,0,0
3315,1,from inline import Here,0,1,23,0,0,0,0,0,0
3316,3,class Solution(object):,0,1,23,0,0,0,0,0,0
3317,4,"def merge(self, intervals):",0,1,27,0,0,0,0,0,0
3318,5,"""""""",0,0,3,0,0,0,0,0,0
3319,6,:type intervals: List[Interval],0,0,31,0,0,0,0,0,0
3320,7,:rtype: List[Interval],0,0,22,0,0,0,0,0,0
3321,8,"""""""",0,0,3,0,0,0,0,0,0
3322,9,if intervals is None:,0,1,21,0,0,0,0,0,0
3323,10,return,0,1,6,0,0,0,0,0,0
3324,11,ls = len(intervals),1,0,19,0,0,0,0,0,1
3325,12,if ls <= 1:,0,1,11,0,0,0,0,0,0
3326,13,return intervals,0,1,16,0,0,0,0,0,0
3327,15,print(intervals),0,0,16,0,0,0,0,0,0
3328,16,temp = intervals.sort(key=lambda x: x[0]),1,1,41,0,0,1,0,0,1
3329,20,print(intervals),0,0,16,0,0,0,0,0,0
3330,21,pos = 0,1,0,7,0,0,0,0,0,1
3331,22,while pos < len(intervals) - 1:,0,1,31,0,1,0,0,0,0
3332,24,if intervals[pos][1] >= intervals[pos + 1][0]:,0,1,46,0,1,0,0,0,0
3333,25,next = intervals.pop(pos + 1),1,0,29,0,1,1,0,0,1
3334,27,if next[1] > intervals[pos][1]:,0,1,31,0,0,0,0,0,0
3335,28,intervals[pos][1] = next[1],0,0,27,0,0,0,0,0,0
3336,30,else:,0,1,5,0,0,0,0,0,0
3337,31,pos += 1,1,0,8,0,1,0,0,0,1
3338,32,return intervals,0,1,16,0,0,0,0,0,0
3339,36,"print (s.merge([[5, 10],[1,3],[2,6],[8,10],[15,18]]))",0,0,53,0,0,0,0,0,0
3340,0,import sys,0,1,10,0,0,0,0,0,0
3341,1,from inline import Here,0,1,23,0,0,0,0,0,0
3342,6,"example = [1, 2, 0, 0, 3]",0,0,25,0,0,0,0,0,0
3343,7,"example2 = [1, 3, 0, 0, 3]",0,0,26,0,0,0,0,0,0
3344,9,class JumpGame:,0,1,15,0,0,0,0,0,0
3345,10,"def canJump(self, nums: list[int]) -> bool:",0,1,43,0,1,0,0,0,0
3346,11,goal = len(nums) - 1,1,0,20,0,1,0,0,0,1
3347,13,"for i in range(len(nums) - 2, -1, -1):",0,1,38,0,1,0,0,0,0
3348,14,if i + nums[i] >= goal:,0,1,23,0,1,0,0,0,0
3349,15,goal = i,1,0,8,0,0,0,0,0,1
3350,16,return goal == 0,0,1,16,0,0,0,0,0,0
3351,18,Jumper = JumpGame(),1,0,19,0,0,0,0,0,1
3352,19,Boolean = Jumper.canJump(example),1,0,33,0,0,0,0,0,1
3353,22,"print(Boolean)
",0,0,15,0,0,0,0,0,0
3354,0,from inline import Here,0,1,23,0,0,0,0,0,0
3355,2,import pandas as pd,0,1,19,0,0,0,0,0,0
3356,4,""""""" A pie chart populated by a simple dict of values. This example demonstrates",0,0,79,0,0,1,0,0,0
3357,5,a cumulative sum transform for computing positions for the wedges.,0,1,66,0,0,0,0,0,0
3358,7,.. bokeh-example-metadata::,0,0,27,0,1,0,0,0,0
3359,8,":apis: bokeh.transform.cumsum, bokeh.plotting.figure.wedge",0,1,58,1,0,0,0,0,0
3360,9,:refs: :ref:`userguide_plotting` > :ref:`userguide_plotting_wedges_arcs`,0,0,72,0,0,0,0,0,0
3361,10,":keywords: cumsum, pandas, pie, wedge",0,1,37,0,0,0,0,0,0
3362,12,"""""""",0,0,3,0,0,0,0,0,0
3363,13,def __main__():,0,1,15,0,0,0,0,0,0
3364,14,from math import pi,0,1,19,0,0,0,0,0,0
3365,16,import pandas as pd,0,1,19,0,0,0,0,0,0
3366,18,from bokeh.palettes import Category20c,0,1,38,0,0,0,0,0,0
3367,19,"from bokeh.plotting import figure, show",0,1,39,0,0,0,0,0,0
3368,20,from bokeh.transform import cumsum,0,1,34,0,0,0,0,0,0
3369,22,x = {,0,0,5,0,0,0,0,0,0
3370,23,"""United States"": 157,",0,0,21,0,0,0,0,0,0
3371,24,"""United Kingdom"": 93,",0,0,21,0,0,0,0,0,0
3372,25,"""Japan"": 89,",0,0,12,0,0,0,0,0,0
3373,26,"""China"": 63,",0,0,12,0,0,0,0,0,0
3374,27,"""Germany"": 44,",0,0,14,0,0,0,0,0,0
3375,28,"""India"": 42,",0,0,12,0,0,0,0,0,0
3376,29,"""Italy"": 40,",0,0,12,0,0,0,0,0,0
3377,30,"""Australia"": 35,",0,0,16,0,0,0,0,0,0
3378,31,"""Brazil"": 32,",0,0,13,0,0,0,0,0,0
3379,32,"""France"": 31,",0,0,13,0,0,0,0,0,0
3380,33,"""Taiwan"": 31,",0,0,13,0,0,0,0,0,0
3381,34,"""Spain"": 29,",0,0,12,0,0,0,0,0,0
3382,35,},0,0,1,0,0,0,0,0,0
3383,37,"data = pd.Series(x).reset_index(name=""value"").rename(columns={""index"": ""country""})",1,1,82,0,0,0,0,0,1
3384,38,"data[""angle""] = data[""value""] / data[""value""].sum() * 2 * pi",1,0,60,0,1,0,0,0,0
3385,40,"data[""color""] = Category20c[len(x)]",0,0,35,0,0,0,0,0,0
3386,42,p = figure(,1,0,11,0,0,0,0,0,1
