line_number,line,isLOI,is_keyword,length,is_regular_expression,is_mathematical_calculation,is_collection_manipulation,is_string_manipulation,is_bit_manipulation,is_variable_assignment
31,value = [candidates[t] for t in temp],0,1,37,0,0,0,0,0,1
32,try:,0,1,4,0,0,0,0,0,0
33,check[str(value)] += 1,0,0,22,0,1,0,0,0,1
34,except KeyError:,0,1,16,0,0,0,0,0,0
35,check[str(value)] = 1,0,0,21,0,0,0,0,0,1
37,        return res,0,1,18,0,0,0,0,0,0
1,from inline import Here,0,1,23,0,0,0,0,0,0
3,class Solution(object):,0,1,23,0,0,0,0,0,0
4,"def isMatch(self, s, p):",0,1,24,0,0,0,0,0,0
5,"""""""",0,0,3,0,0,0,0,0,0
6,:type s: str,0,0,12,0,0,0,0,0,0
7,:type p: str,0,0,12,0,0,0,0,0,0
8,:rtype: bool,0,0,12,0,0,0,0,0,0
9,"""""""",0,0,3,0,0,0,0,0,0
11,if s == p:,0,1,10,0,0,0,0,0,0
12,return True,0,1,11,0,0,0,0,0,0
13,"m, n = len(s), len(p)",0,0,21,0,0,0,0,0,1
14,dp = [[False] * (n + 1) for _ in range(m + 1)],1,1,46,0,1,0,0,0,1
17,print(dp),0,0,9,0,0,0,0,0,0
18,dp[0][0] = True,0,0,15,0,0,0,0,0,1
19,"for j in range(1, n):",0,1,21,0,0,0,0,0,0
20,if p[j] == '*' and dp[0][j - 1]:,0,1,32,0,1,0,0,0,0
21,dp[0][j + 1] = True,0,0,19,0,1,0,0,0,1
23,for i in range(m):,0,1,18,0,0,0,0,0,0
24,for j in range(n):,0,1,18,0,0,0,0,0,0
25,if p[j] == '.' or p[j] == s[i]:,0,1,31,0,0,0,0,0,0
26,dp[i + 1][j + 1] = dp[i][j],0,0,27,0,1,0,0,0,1
27,elif p[j] == '*':,0,1,17,0,1,0,0,0,0
28,if p[j - 1] != s[i] and p[j - 1] != '.':,0,1,40,0,1,0,0,0,0
29,dp[i + 1][j + 1] = dp[i + 1][j - 1],0,0,35,0,1,0,0,0,1
30,else:,0,1,5,0,0,0,0,0,0
31,dp[i + 1][j + 1] = dp[i + 1][j] or dp[i][j + 1] or dp[i + 1][j - 1],0,0,67,0,1,0,0,0,1
32,return dp[m][n],0,1,15,0,0,0,0,0,0
34,"print(Solution.isMatch(""sol"", ""hello"", ""ab""))
",0,0,46,0,0,0,0,0,0
0,from inline import Here,0,1,23,0,0,0,0,0,0
1,from math import inf,0,1,20,0,0,0,0,0,0
3,"def minDistance(self, word1: str, word2: str) -> int:",0,1,53,0,1,0,0,0,0
4,"dp = [[float(""inf"")] * (len(word2) + 1) for i in range(len(word1) + 1)]",0,1,71,0,1,0,0,0,1
8,for j in range(len(word2) + 1):,0,1,31,0,1,0,0,0,0
9,dp[len(word1)][j] = len(word2) - j,0,0,34,0,1,0,0,0,1
10,for i in range(len(word1) + 1):,0,1,31,0,1,0,0,0,0
11,dp[i][len(word2)] = len(word1) - i,0,0,34,0,1,0,0,0,1
13,"for i in range(len(word1) - 1, -1, -1):",0,1,39,0,1,0,0,0,0
14,"for j in range(len(word2) - 1, -1, -1):",0,1,39,0,1,0,0,0,0
15,if word1[i] == word2[j]:,0,1,24,0,0,0,0,0,0
16,dp[i][j] = dp[i + 1][j + 1],0,0,27,0,1,0,0,0,1
17,else:,0,1,5,0,0,0,0,0,0
19,"        return dp[0][0]
",0,1,24,0,0,0,0,0,0
1,from inline import Here,0,1,23,0,0,0,0,0,0
3,class Solution(object):,0,1,23,0,0,0,0,0,0
4,"def merge(self, intervals):",0,1,27,0,0,0,0,0,0
5,"""""""",0,0,3,0,0,0,0,0,0
6,:type intervals: List[Interval],0,0,31,0,0,0,0,0,0
7,:rtype: List[Interval],0,0,22,0,0,0,0,0,0
8,"""""""",0,0,3,0,0,0,0,0,0
9,if intervals is None:,0,1,21,0,0,0,0,0,0
10,return,0,1,6,0,0,0,0,0,0
11,ls = len(intervals),0,0,19,0,0,0,0,0,1
12,if ls <= 1:,0,1,11,0,0,0,0,0,1
13,return intervals,0,1,16,0,0,0,0,0,0
15,print(intervals),0,0,16,0,0,0,0,0,0
16,temp = intervals.sort(key=lambda x: x[0]),1,1,41,0,0,1,0,0,0
19,print(intervals),0,0,16,0,0,0,0,0,0
20,pos = 0,0,0,7,0,0,0,0,0,1
21,while pos < len(intervals) - 1:,0,1,31,0,1,0,0,0,0
23,if intervals[pos][1] >= intervals[pos + 1][0]:,0,1,46,0,1,0,0,0,1
24,next = intervals.pop(pos + 1),0,0,29,0,1,1,0,0,1
26,if next[1] > intervals[pos][1]:,0,1,31,0,0,0,0,0,0
27,intervals[pos][1] = next[1],0,0,27,0,0,0,0,0,1
29,else:,0,1,5,0,0,0,0,0,0
30,pos += 1,0,0,8,0,1,0,0,0,1
31,return intervals,0,1,16,0,0,0,0,0,0
35,"print (s.merge([[5, 10],[1,3],[2,6],[8,10],[15,18]]))",0,0,53,0,0,0,0,0,0
0,from inline import Here,0,1,23,0,0,0,0,0,0
2,"def multiply(self, num1: str, num2: str) -> str:",0,1,48,0,1,0,0,0,0
3,"if ""0"" in [num1, num2]:",0,1,23,0,0,0,0,0,0
4,"return ""0""",0,1,10,0,0,0,0,0,0
6,res = [0] * (len(num1) + len(num2)),0,0,35,0,1,0,0,0,1
9,"num1, num2 = num1[::-1], num2[::-1]",0,0,35,0,1,0,0,0,1
10,for i1 in range(len(num1)):,0,1,27,0,0,0,0,0,0
11,for i2 in range(len(num2)):,0,1,27,0,0,0,0,0,0
12,digit = int(num1[i1]) * int(num2[i2]),0,0,37,0,1,0,0,0,1
13,res[i1 + i2] += digit,0,0,21,0,1,0,0,0,1
14,res[i1 + i2 + 1] += res[i1 + i2] // 10,0,0,38,0,1,0,0,0,1
15,res[i1 + i2] = res[i1 + i2] % 10,0,0,32,0,1,0,0,0,1
17,"res, beg = res[::-1], 0",0,0,23,0,1,0,0,0,1
18,while beg < len(res) and res[beg] == 0:,0,1,39,0,0,0,0,0,0
19,beg += 1,0,0,8,0,1,0,0,0,1
21,"    return """".join(res)
",0,1,24,0,0,0,1,0,0
0,import sys,0,1,10,0,0,0,0,0,0
1,from inline import Here,0,1,23,0,0,0,0,0,0
7,"ex = [-1, -1, 2]",0,0,16,0,1,0,0,0,1
9,class sol:,0,1,10,0,0,0,0,0,0
10,"def threeSum(self, nums: list[int]) -> list[list[int]]:",0,1,55,0,1,0,0,0,0
11,res = [],0,0,8,0,0,0,0,0,1
12,nums.sort(),0,0,11,0,0,1,0,0,0
14,"for i, a in enumerate(nums):",0,1,28,0,0,0,0,0,0
16,if a > 0:,0,1,9,0,0,0,0,0,0
17,break,0,1,5,0,0,0,0,0,0
19,if i > 0 and a == nums[i - 1]:,0,1,30,0,1,0,0,0,0
20,continue,0,1,8,0,0,0,0,0,0
22,"l, r = i + 1, len(nums) - 1",0,0,27,0,1,0,0,0,1
23,while l < r:,0,1,12,0,0,0,0,0,0
24,threeSum = a + nums[l] + nums[r],0,0,32,0,1,0,0,0,1
25,if threeSum > 0:,0,1,16,0,0,0,0,0,0
26,r -= 1,0,0,6,0,1,0,0,0,1
27,elif threeSum < 0:,0,1,18,0,0,0,0,0,0
28,l += 1,0,0,6,0,1,0,0,0,1
29,else:,0,1,5,0,0,0,0,0,0
30,"res.append([a, nums[l], nums[r]])",0,0,33,0,0,1,0,0,0
31,check = a + nums[l] + nums[r],0,0,29,0,1,0,0,0,1
32,l += 1,0,0,6,0,1,0,0,0,1
33,r -= 1,0,0,6,0,1,0,0,0,1
34,while nums[l] == nums[l - 1] and l < r:,0,1,39,0,1,0,0,0,0
35,l += 1,0,0,6,0,1,0,0,0,1
36,return res,0,1,10,0,0,0,0,0,0
38,obj = sol(),0,0,11,0,0,0,0,0,1
39,trio = obj.threeSum(ex),1,0,23,0,0,0,0,0,1
41,"print(trio)
",0,0,12,0,0,0,0,0,0
0,from inline import Here,0,1,23,0,0,0,0,0,0
2,def value_is_list(my_list):,0,1,27,0,0,0,0,0,0
4,checked_list = [],0,0,17,0,0,0,0,0,1
5,for item in my_list:,0,1,20,0,0,0,0,0,0
6,"if isinstance(item, dict):",0,1,26,0,0,0,0,0,0
7,checked_list.append(sort_json_policy_dict(item)),0,0,48,0,0,1,0,0,0
8,"elif isinstance(item, list):",0,1,28,0,0,0,0,0,0
9,checked_list.append(value_is_list(item)),0,0,40,0,0,1,0,0,0
10,else:,0,1,5,0,0,0,0,0,0
11,checked_list.append(item),0,0,25,0,0,1,0,0,0
15,"checked_list.sort(key=lambda x: sorted(x.items()) if isinstance(x, dict) else x)",1,1,80,0,0,1,0,0,1
19,"    return checked_list
",0,1,24,0,0,0,0,0,0
0,import sys,0,1,10,0,0,0,0,0,0
1,from inline import Here,0,1,23,0,0,0,0,0,0
6,class ListNode:,0,1,15,0,0,0,0,0,0
7,"def __init__(self, x):",0,1,22,0,0,0,0,0,0
8,self.val = x,0,0,12,0,0,0,0,0,1
9,self.next = None,0,0,16,0,0,0,0,0,1
12,Root = ListNode(1),0,0,18,0,0,0,0,0,1
13,Root.next = ListNode(2),0,0,23,0,0,0,0,0,1
14,Root.next.next = Root,0,0,21,0,0,0,0,0,1
16,Root2 = ListNode(1),0,0,19,0,0,0,0,0,1
17,Root2.next = ListNode(2),0,0,24,0,0,0,0,0,1
18,Root2.next.next = ListNode(3),0,0,29,0,0,0,0,0,1
20,class Solution:,0,1,15,0,0,0,0,0,0
21,"def hasCycle(self, head: ListNode) -> bool:",0,1,43,0,1,0,0,0,0
22,"slow, fast = head, head",0,1,23,0,0,0,0,0,1
24,while fast and fast.next:,0,1,25,0,0,0,0,0,0
25,slow = slow.next,0,0,16,0,0,0,0,0,1
26,fast = fast.next.next,0,1,21,0,0,0,0,0,1
27,if slow == fast:,0,1,16,0,0,0,0,0,0
28,x = slow,0,0,8,0,0,0,0,0,1
29,return True,0,1,11,0,0,0,0,0,0
30,return False,0,1,12,0,0,0,0,0,0
32,obj = Solution(),0,0,16,0,0,0,0,0,1
0,from inline import Here,0,1,23,0,0,0,0,0,0
1,from typing import List,0,1,23,0,0,0,0,0,0
3,"def shiftGrid(self, grid: List[List[int]], k: int) -> List[List[int]]:",0,1,70,0,1,0,0,0,0
4,"M, N = len(grid), len(grid[0])",0,0,30,0,0,0,0,0,1
6,"def posToVal(r, c):",0,1,19,0,0,0,0,0,0
7,return r * N + c,0,1,16,0,1,0,0,0,0
8,def valToPos(v):,0,1,16,0,0,0,0,0,0
9,"return [v // N, v % N]",0,1,22,0,1,0,0,0,0
11,res = [[0] * N for i in range(M)],0,1,33,0,1,0,0,0,1
14,for r in range(M):,0,1,18,0,0,0,0,0,0
15,for c in range(N):,0,1,18,0,0,0,0,0,0
16,"newVal = (posToVal(r, c) + k) % (M * N)",0,0,39,0,1,0,0,0,1
17,"newR, newC = valToPos(newVal)",0,0,29,0,0,0,0,0,1
19,"    return res
",0,1,15,0,0,0,0,0,0
0,import sys,0,1,10,0,0,0,0,0,0
1,from inline import Here,0,1,23,0,0,0,0,0,0
7,class TreeNode:,0,1,15,0,0,0,0,0,0
8,"def __init__(self, x):",0,1,22,0,0,0,0,0,0
9,self.val = x,0,0,12,0,0,0,0,0,1
10,self.left = None,0,0,16,0,0,0,0,0,1
11,self.right = None,0,0,17,0,0,0,0,0,1
14,root = TreeNode(5),0,0,18,0,0,0,0,0,1
15,root.left = TreeNode(10),0,0,24,0,0,0,0,0,1
16,root.right = TreeNode(15),0,0,25,0,0,0,0,0,1
18,class Solution:,0,1,15,0,0,0,0,0,0
19,"def kthSmallest(self, root: TreeNode, k: int) -> int:",0,1,53,0,1,0,0,0,0
20,stack = [],0,0,10,0,0,0,0,0,1
21,curr = root,0,0,11,0,0,0,0,0,1
23,while stack or curr:,0,1,20,0,0,0,0,0,0
24,while curr:,0,1,11,0,0,0,0,0,0
25,stack.append(curr),0,0,18,0,0,1,0,0,0
26,curr = curr.left,0,0,16,0,0,0,0,0,1
27,curr = stack.pop(),0,0,18,0,0,1,0,0,1
28,k -= 1,0,0,6,0,1,0,0,0,1
29,if k == 0:,0,1,10,0,0,0,0,0,0
30,return curr.val,0,1,15,0,0,0,0,0,0
31,prev_val = curr.val,0,0,19,0,0,0,0,0,1
32,curr = curr.right,0,0,17,0,0,0,0,0,1
34,solution = Solution(),0,0,21,0,0,0,0,0,1
35,r = root,0,0,8,0,0,0,0,0,1
0,import sys,0,1,10,0,0,0,0,0,0
1,from inline import Here,0,1,23,0,0,0,0,0,0
6,class ListNode:,0,1,15,0,0,0,0,0,0
7,"def __init__(self, x):",0,1,22,0,0,0,0,0,0
8,self.val = x,0,0,12,0,0,0,0,0,1
9,self.next = None,0,0,16,0,0,0,0,0,1
12,Root = ListNode(1),0,0,18,0,0,0,0,0,1
13,Root.next = ListNode(2),0,0,23,0,0,0,0,0,1
14,Root.next.next = Root,0,0,21,0,0,0,0,0,1
16,Root2 = ListNode(1),0,0,19,0,0,0,0,0,1
17,Root2.next = ListNode(2),0,0,24,0,0,0,0,0,1
18,Root2.next.next = ListNode(3),0,0,29,0,0,0,0,0,1
20,class Solution:,0,1,15,0,0,0,0,0,0
21,"def hasCycle(self, head: ListNode) -> bool:",0,1,43,0,1,0,0,0,0
22,"slow, fast = head, head",0,1,23,0,0,0,0,0,1
24,while fast and fast.next:,0,1,25,0,0,0,0,0,0
25,slow = slow.next,0,0,16,0,0,0,0,0,1
26,fast = fast.next.next,0,1,21,0,0,0,0,0,1
27,if slow == fast:,0,1,16,0,0,0,0,0,0
28,x = slow,1,0,8,0,0,0,0,0,1
30,return True,0,1,11,0,0,0,0,0,0
31,return False,0,1,12,0,0,0,0,0,0
33,"obj = Solution()
",0,0,17,0,0,0,0,0,1
0,import sys,0,1,10,0,0,0,0,0,0
1,from inline import Here,0,1,23,0,0,0,0,0,0
6,"example = [1, 2, 0, 0, 3]",0,0,25,0,0,0,0,0,1
7,"example2 = [1, 3, 0, 0, 3]",0,0,26,0,0,0,0,0,1
9,class JumpGame:,0,1,15,0,0,0,0,0,0
10,"def canJump(self, nums: list[int]) -> bool:",0,1,43,0,1,0,0,0,0
11,goal = len(nums) - 1,0,0,20,0,1,0,0,0,1
13,"for i in range(len(nums) - 2, -1, -1):",0,1,38,0,1,0,0,0,0
14,if i + nums[i] >= goal:,0,1,23,0,1,0,0,0,1
15,goal = i,0,0,8,0,0,0,0,0,1
16,return goal == 0,0,1,16,0,0,0,0,0,0
18,Jumper = JumpGame(),0,0,19,0,0,0,0,0,1
20,Boolean = Jumper.canJump(example2),1,0,34,0,0,0,0,0,1
23,"print(Boolean)
",0,0,15,0,0,0,0,0,0
0,from inline import Here,0,1,23,0,0,0,0,0,0
2,def alphanumeric_encoding(str):,0,1,31,0,0,0,0,0,0
3,code_list = [alphanum_list.index(i) for i in str],0,1,49,0,0,0,0,0,1
4,"code = """"",0,0,9,0,0,0,0,0,1
5,"for i in range(1, len(code_list), 2):",0,1,37,0,0,0,0,0,0
6,c = bin(code_list[i - 1] * 45 + code_list[i])[2:],1,0,49,0,1,0,0,0,1
8,"c = ""0"" * (11 - len(c)) + c",1,0,27,0,1,0,0,0,1
10,code += c,0,0,9,0,1,0,0,0,1
11,if i != len(code_list) - 1:,0,1,27,0,1,0,0,0,1
12,c = bin(code_list[-1])[2:],0,0,26,0,1,0,0,0,1
13,"c = ""0"" * (6 - len(c)) + c",0,0,26,0,1,0,0,0,1
14,code += c,0,0,9,0,1,0,0,0,1
16,"    return code
",0,1,16,0,0,0,0,0,0
0,from inline import Here,0,1,23,0,0,0,0,0,0
2,def benchmark(args):,0,1,20,0,0,0,0,0,0
3,if args.amp:,0,1,12,0,0,0,0,0,0
4,"_logger.warning(""Overriding precision to 'amp' since --amp flag set."")",0,0,70,0,1,0,0,0,0
5,"args.precision = ""amp""",0,0,22,0,0,0,0,0,1
6,_logger.info(,0,0,13,0,0,0,0,0,0
7,"f""Benchmarking in {args.precision} precision. """,0,0,47,0,0,0,0,0,0
8,"f'{""NHWC"" if args.channels_last else ""NCHW""} layout. '",0,1,54,0,0,0,0,0,0
9,"f'torchscript {""enabled"" if args.torchscript else ""disabled""}'",0,1,62,0,0,0,0,0,0
10,),0,0,1,0,0,0,0,0,0
12,bench_kwargs = vars(args).copy(),0,0,32,0,0,1,0,0,1
13,"bench_kwargs.pop(""amp"")",0,0,23,0,0,1,0,0,0
14,"model = bench_kwargs.pop(""model"")",0,1,33,0,0,1,0,0,1
15,"batch_size = bench_kwargs.pop(""batch_size"")",0,0,43,0,0,1,0,0,1
17,"bench_fns = (InferenceBenchmarkRunner,)",0,0,39,0,0,0,0,0,1
18,"prefixes = (""infer"",)",0,0,21,0,0,0,0,0,1
19,"if args.bench == ""both"":",0,1,24,0,0,0,0,0,0
20,"bench_fns = (InferenceBenchmarkRunner, TrainBenchmarkRunner)",0,0,60,0,0,0,0,0,1
21,"prefixes = (""infer"", ""train"")",0,0,29,0,0,0,0,0,1
22,"elif args.bench == ""train"":",0,1,27,0,0,0,0,0,0
23,"bench_fns = (TrainBenchmarkRunner,)",0,0,35,0,0,0,0,0,1
24,"prefixes = (""train"",)",0,0,21,0,0,0,0,0,1
25,"elif args.bench.startswith(""profile""):",0,1,38,0,0,0,0,0,0
27,"if ""deepspeed"" in args.bench:",0,1,29,0,0,0,0,0,0
28,assert (,0,1,8,0,0,0,0,0,0
29,has_deepspeed_profiling,0,1,23,0,0,0,0,0,0
30,"), ""deepspeed must be installed to use deepspeed flop counter""",0,0,62,0,0,0,0,0,0
31,"bench_kwargs[""profiler""] = ""deepspeed""",0,0,38,0,0,0,0,0,1
32,"elif ""fvcore"" in args.bench:",0,1,28,0,0,0,0,0,0
33,assert (,0,1,8,0,0,0,0,0,0
34,has_fvcore_profiling,0,1,20,0,0,0,0,0,0
35,"), ""fvcore must be installed to use fvcore flop counter""",0,0,56,0,0,0,0,0,0
36,"bench_kwargs[""profiler""] = ""fvcore""",0,0,35,0,0,0,0,0,1
37,"bench_fns = (ProfileRunner,)",0,0,28,0,0,0,0,0,1
38,batch_size = 1,0,0,14,0,0,0,0,0,1
40,model_results = OrderedDict(model=model),0,1,40,0,0,0,0,0,0
41,"for prefix, bench_fn in zip(prefixes, bench_fns):",0,1,49,0,0,0,0,0,0
42,run_results = _try_run(,0,1,23,0,0,0,0,0,1
43,"model, bench_fn, initial_batch_size=batch_size, bench_kwargs=bench_kwargs",0,1,73,0,0,0,0,0,0
44,),0,0,1,0,0,0,0,0,0
45,"if prefix and ""error"" not in run_results:",0,1,41,0,0,0,0,0,0
46,"run_results = {""_"".join([prefix, k]): v for k, v in run_results.items()}",1,1,72,0,0,0,1,0,1
48,model_results.update(run_results),0,1,33,0,0,0,0,0,0
49,"if ""error"" not in model_results:",0,1,32,0,0,0,0,0,0
50,param_count = model_results.pop(,0,1,32,0,0,1,0,0,1
51,"""infer_param_count"", model_results.pop(""train_param_count"", 0)",0,1,62,0,0,1,0,0,0
52,),0,0,1,0,0,0,0,0,0
53,"model_results.setdefault(""param_count"", param_count)",0,1,52,0,0,0,0,0,0
55,"    return model_results
",0,1,25,0,0,0,0,0,0
0,from inline import Here,0,1,23,0,0,0,0,0,0
2,"def convert(self, s: str, numRows: int) -> str:",0,1,47,0,1,0,0,0,0
3,"template = list(range(numRows)) + list(range(numRows - 2, 0, -1))",0,0,65,0,1,0,0,0,1
6,result = [''] * numRows,0,0,23,0,1,0,0,0,1
7,"for i, char in enumerate(s):",0,1,28,0,0,0,0,0,0
9,"    return ''.join(result)
",0,1,27,0,0,0,1,0,0
0,from inline import Here,0,1,23,0,0,0,0,0,0
1,from typing import List,0,1,23,0,0,0,0,0,0
3,"def carFleet(self, target: int, position: List[int], speed: List[int]) -> int:",0,1,78,0,1,0,0,0,0
4,"pair = [(p, s) for p, s in zip(position, speed)]",0,1,48,0,0,0,0,0,1
7,pair.sort(reverse=True),0,0,23,0,0,1,0,0,1
8,stack = [],0,0,10,0,0,0,0,0,1
9,"for p, s in pair:  ",0,1,19,0,0,0,0,0,0
10,stack.append((target - p) / s),0,0,30,0,1,1,0,0,0
11,if len(stack) >= 2 and stack[-1] <= stack[-2]:,0,1,46,0,1,0,0,0,0
13,"        return len(stack)
",0,1,26,0,0,0,0,0,0
0,from inline import Here,0,1,23,0,0,0,0,0,0
2,class Solution:,0,1,15,0,0,0,0,0,0
3,"def reverse(self, x):",0,1,21,0,0,1,0,0,0
5,flag = True if x < 0 else False,0,1,31,0,0,0,0,0,1
6,if flag:,0,1,8,0,0,0,0,0,0
7,x = -x,0,0,6,0,1,0,0,0,1
8,x = str(x)[::-1],1,0,16,0,1,0,0,0,1
11,if flag:,0,1,8,0,0,0,0,0,0
12,"x = ""-"" + x",0,0,11,0,1,0,0,0,1
14,value = 2 ** 31,0,0,15,0,1,0,0,0,1
15,x = int(x),0,0,10,0,0,0,0,0,1
16,if -value <= x < value:,0,1,23,0,1,0,0,0,1
18,"        return 0
",0,1,17,0,0,0,0,0,0
0,import sys,0,1,10,0,0,0,0,0,0
1,from inline import Here,0,1,23,0,0,0,0,0,0
7,"nums = [1, 2, 3, 4, 5, 10, 1]",0,0,29,0,0,0,0,0,1
8,"nums2 = [1, 2, 3, 4, 5, 10]",0,0,27,0,0,0,0,0,1
10,class Solution:,0,1,15,0,0,0,0,0,0
11,"def containsDuplicate(self, nums: list[int]) -> bool:",0,1,53,0,1,0,0,0,0
12,repeat = set(),0,0,14,0,0,0,0,0,1
14,for n in nums:,0,1,14,0,0,0,0,0,0
15,if n in nums:,0,1,13,0,0,0,0,0,0
16,return True,0,1,11,0,0,0,0,0,0
17,repeat.add(n),0,0,13,0,0,0,0,0,0
19,return False,0,1,12,0,0,0,0,0,0
21,solution = Solution(),0,0,21,0,0,0,0,0,1
0,import sys,0,1,10,0,0,0,0,0,0
1,from inline import Here,0,1,23,0,0,0,0,0,0
7,class TreeNode:,0,1,15,0,0,0,0,0,0
8,"def __init__(self, x):",0,1,22,0,0,0,0,0,0
9,self.val = x,0,0,12,0,0,0,0,0,1
10,self.left = None,0,0,16,0,0,0,0,0,1
11,self.right = None,0,0,17,0,0,0,0,0,1
14,root = TreeNode(5),0,0,18,0,0,0,0,0,1
15,root.left = TreeNode(10),0,0,24,0,0,0,0,0,1
16,root.right = TreeNode(15),0,0,25,0,0,0,0,0,1
18,class Solution:,0,1,15,0,0,0,0,0,0
19,"def kthSmallest(self, root: TreeNode, k: int) -> int:",0,1,53,0,1,0,0,0,0
20,stack = [],0,0,10,0,0,0,0,0,1
21,curr = root,0,0,11,0,0,0,0,0,1
23,while stack or curr:,0,1,20,0,0,0,0,0,0
24,while curr:,0,1,11,0,0,0,0,0,0
25,stack.append(curr),0,0,18,0,0,1,0,0,0
26,curr = curr.left,0,0,16,0,0,0,0,0,1
27,curr = stack.pop(),0,0,18,0,0,1,0,0,1
28,k -= 1,0,0,6,0,1,0,0,0,1
29,if k == 0:,0,1,10,0,0,0,0,0,0
30,return curr.val,0,1,15,0,0,0,0,0,0
31,prev_val = curr.val,0,0,19,0,0,0,0,0,1
32,curr = curr.right,1,0,17,0,0,0,0,0,1
35,solution = Solution(),0,0,21,0,0,0,0,0,1
37,"answer = solution.kthSmallest(r, 1)
",0,0,36,0,0,0,0,0,1
0,import sys,0,1,10,0,0,0,0,0,0
1,from inline import Here,0,1,23,0,0,0,0,0,0
7,class TreeNode:,0,1,15,0,0,0,0,0,0
8,"def __init__(self, x):",0,1,22,0,0,0,0,0,0
9,self.val = x,0,0,12,0,0,0,0,0,1
10,self.left = None,0,0,16,0,0,0,0,0,1
11,self.right = None,0,0,17,0,0,0,0,0,1
14,root = TreeNode(5),0,0,18,0,0,0,0,0,1
15,root.left = TreeNode(10),0,0,24,0,0,0,0,0,1
16,root.right = TreeNode(15),0,0,25,0,0,0,0,0,1
18,class Solution:,0,1,15,0,0,0,0,0,0
19,"def kthSmallest(self, root: TreeNode, k: int) -> int:",0,1,53,0,1,0,0,0,0
20,stack = [],0,0,10,0,0,0,0,0,1
21,curr = root,1,0,11,0,0,0,0,0,1
24,while stack or curr:,0,1,20,0,0,0,0,0,0
25,while curr:,0,1,11,0,0,0,0,0,0
26,stack.append(curr),0,0,18,0,0,1,0,0,0
27,curr = curr.left,0,0,16,0,0,0,0,0,1
28,curr = stack.pop(),0,0,18,0,0,1,0,0,1
29,k -= 1,0,0,6,0,1,0,0,0,1
30,if k == 0:,0,1,10,0,0,0,0,0,0
31,return curr.val,0,1,15,0,0,0,0,0,0
32,prev_val = curr.val,0,0,19,0,0,0,0,0,1
33,curr = curr.right,0,0,17,0,0,0,0,0,1
35,solution = Solution(),0,0,21,0,0,0,0,0,1
37,"answer = solution.kthSmallest(r, 1)
",0,0,36,0,0,0,0,0,1
1,from inline import Here,0,1,23,0,0,0,0,0,0
3,class Solution:,0,1,15,0,0,0,0,0,0
5,"def count(self, x):",0,1,19,0,0,0,0,0,0
6,m = list(x),0,0,11,0,0,0,0,0,1
7,print(m),0,0,8,0,0,0,0,0,0
8,res = [],0,0,8,0,0,0,0,0,1
9,m.append(None),0,0,14,0,0,1,0,0,0
10,test = m[len(m) - 1],1,0,20,0,1,0,0,0,1
13,print(m),0,0,8,0,0,0,0,0,0
14,"i , j = 0 , 0",0,0,13,0,0,0,0,0,1
15,while i < len(m) - 1:,0,1,21,0,1,0,0,0,0
16,j += 1,0,0,6,0,1,0,0,0,1
17,if m[j] != m[i]:,0,1,16,0,0,0,0,0,1
19,"res += [j - i, m[i]]",0,0,20,0,1,0,0,0,1
20,i = j,0,0,5,0,0,0,0,0,1
21,return ''.join(str(s) for s in res),0,1,35,0,0,0,1,0,0
23,"Solution.count(""l"", '543')",0,0,26,0,0,0,0,0,0
1,from inline import Here,0,1,23,0,0,0,0,0,0
3,class Solution(object):,0,1,23,0,0,0,0,0,0
4,"def lengthOfLastWord(self, s):",0,1,30,0,0,0,0,0,0
5,"""""""",0,0,3,0,0,0,0,0,0
6,:type s: str,0,0,12,0,0,0,0,0,0
7,:rtype: int,0,0,11,0,0,0,0,0,0
8,"""""""",0,0,3,0,0,0,0,0,0
9,if len(s) == 0:,0,1,15,0,0,0,0,0,0
10,return 0,0,1,8,0,0,0,0,0,0
11,temp = s.split(' '),0,0,19,0,0,0,0,0,1
12,print(temp),0,0,11,0,0,0,0,0,0
13,temp2 = [t for t in temp if len(t) > 0],1,1,39,0,0,0,0,0,1
16,print(temp),0,0,11,0,0,0,0,0,0
17,if len(temp) == 0:,0,1,18,0,0,0,0,0,0
18,return 0,0,1,8,0,0,0,0,0,0
19,else:,0,1,5,0,0,0,0,0,0
20,return len(temp[-1]),0,1,20,0,1,0,0,0,0
23,"s.lengthOfLastWord(""hell o         my name is"")",0,1,47,0,0,0,0,0,0
1,from inline import Here,0,1,23,0,0,0,0,0,0
3,class Solution(object):,0,1,23,0,0,0,0,0,0
4,"def merge(self, intervals):",0,1,27,0,0,0,0,0,0
5,"""""""",0,0,3,0,0,0,0,0,0
6,:type intervals: List[Interval],0,0,31,0,0,0,0,0,0
7,:rtype: List[Interval],0,0,22,0,0,0,0,0,0
8,"""""""",0,0,3,0,0,0,0,0,0
9,if intervals is None:,0,1,21,0,0,0,0,0,0
10,return,0,1,6,0,0,0,0,0,0
11,ls = len(intervals),0,0,19,0,0,0,0,0,1
12,if ls <= 1:,0,1,11,0,0,0,0,0,1
13,return intervals,0,1,16,0,0,0,0,0,0
15,print(intervals),0,0,16,0,0,0,0,0,0
16,temp = intervals.sort(key=lambda x: x[0]),1,1,41,0,0,1,0,0,0
20,print(intervals),0,0,16,0,0,0,0,0,0
21,pos = 0,0,0,7,0,0,0,0,0,1
22,while pos < len(intervals) - 1:,0,1,31,0,1,0,0,0,0
24,if intervals[pos][1] >= intervals[pos + 1][0]:,0,1,46,0,1,0,0,0,1
